occ18,occ18_label,mocc03,mocc03_label,pca_score,share_grads_22_27,share_noncollege_22_27,share_all_grads,share_all_16plus,wgt_grads_22_27,wgt_noncollege_22_27,wgt_all_grads,wgt_all_16plus
7160,Automotive Glass Installers and Repairers,8,"Installation, maintenance, and repair occupations",-3.038416366,0,2.5650076738026795e-4,2.9182515855955184e-5,1.4446351140141376e-4,0,140388.2612915039,54685.07958984376,1047345.2291870117
7200,Automotive Service Technicians and Mechanics,8,"Installation, maintenance, and repair occupations",-1.932042302,0.0010373102738986323,0.010685968136995848,0.0012625993436224535,0.005916981664006861,279261.1184387207,5848654.966186523,2365983.3146972656,42897493.33148193
7210,Bus and Truck Mechanics and Diesel Engine Specialists,8,"Installation, maintenance, and repair occupations",-2.588596984,3.0378663643460387e-4,0.004499211820633429,3.919850010954501e-4,0.0022509363805231822,81784.39758300783,2462513.1968688965,734540.1982727051,16319051.478637695
7220,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,8,"Installation, maintenance, and repair occupations",-2.116170627,3.0927191636304985e-4,0.0017869687162718646,3.430776620140042e-4,0.0012653388775513532,83261.12585449219,978045.5381164551,642892.79736328125,9173573.477844238
7240,Small Engine Mechanics,8,"Installation, maintenance, and repair occupations",-2.387351731,6.691309675499952e-5,2.8169860789594884e-4,9.86521898754183e-5,2.7829194548290525e-4,18014.114685058586,154179.5690307617,184864.21395874023,2017587.2688903809
7260,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",8,"Installation, maintenance, and repair occupations",-2.922844867,2.8878953572148634e-4,0.0011590918507081206,1.438798740940357e-4,6.144247350615809e-4,77746.92950439453,634395.3324584961,269616.31427001953,4454514.560241699
7300,Control and Valve Installers and Repairers,8,"Installation, maintenance, and repair occupations",-2.111073233,1.0966673707523398e-4,1.9681582651799297e-4,7.726383861590656e-5,1.475215720247674e-4,29524.10327148437,107721.43865966798,144784.60955810547,1069515.8463439941
7315,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",8,"Installation, maintenance, and repair occupations",-1.940817988,7.487469385188557e-4,0.006653460243143485,0.001154039666676899,0.0034148240488763543,201575.0858154297,3641578.637939453,2162553.473236084,24757114.384170532
7320,Home Appliance Repairers,8,"Installation, maintenance, and repair occupations",-1.863333727,1.7545353632304374e-5,3.456308911966701e-4,1.2919509698063647e-4,2.829077980686995e-4,4723.5,189171.05145263675,242098.52899169922,2051051.7135620117
7330,Industrial and Refractory Machinery Mechanics,8,"Installation, maintenance, and repair occupations",-1.210588179,3.46232787668557e-4,0.00274577883118455,7.047897385342553e-4,0.0024313835049271167,93211.6050109863,1502822.4669189453,1320704.6005249023,17627274.108917236
7340,"Maintenance and Repair Workers, General",8,"Installation, maintenance, and repair occupations",-1.831808043,0.0015630093237044586,0.005512515962007668,0.0015893623056596595,0.004472362614769928,420788.0157470703,3017115.8517456055,2978304.0163879395,32424157.5075531
7350,"Maintenance Workers, Machinery",8,"Installation, maintenance, and repair occupations",-1.722624128,1.7356546244591705e-5,3.3480419408119644e-4,5.795900770695194e-5,2.2864100081211271e-4,4672.669921875,183245.37255859375,108609.3113098145,1657623.153930664
7360,Millwrights,8,"Installation, maintenance, and repair occupations",-2.676397164,9.279756327629938e-5,2.996006563926287e-4,8.501872384315583e-5,2.642730899552099e-4,24982.64208984375,163977.73645019534,159316.47918701172,1915952.0440979004
7410,Electrical Power-Line Installers and Repairers,8,"Installation, maintenance, and repair occupations",-2.679339941,4.246567482016434e-5,0.0019302613519366723,2.3445737334568058e-4,8.517838180482487e-4,11432.46350097656,1056472.6094360352,439349.3756713867,6175342.890930176
7420,Telecommunications Line Installers and Repairers,8,"Installation, maintenance, and repair occupations",-2.363985213,1.4826443002333617e-4,0.0014289730022299441,4.256705408451901e-4,8.549244291083032e-4,39915.24194335938,782106.9592285156,797663.4886474609,6198111.9900512695
7430,Precision Instrument and Equipment Repairers,8,"Installation, maintenance, and repair occupations",-0.717435025,1.5131797587996453e-4,2.974925724050146e-4,3.188305358956097e-4,3.460563330523563e-4,40737.30709838867,162823.93777465823,597456.1383666992,2508871.9354553223
7510,"Coin, Vending, and Amusement Machine Servicers and Repairers",8,"Installation, maintenance, and repair occupations",-1.258432081,0,3.752645116485453e-4,1.220856576142324e-4,2.36948561527442e-4,0,205390.15478515625,228776.15954589844,1717852.093383789
7540,Locksmiths and Safe Repairers,8,"Installation, maintenance, and repair occupations",-2.261289661,0,1.712004683727628e-4,6.77300103336422e-5,2.089813857572889e-4,0,93701.61474609374,126919.18078613283,1515093.0171813965
7560,Riggers,8,"Installation, maintenance, and repair occupations",-2.428359467,0,2.0320862084934583e-4,6.249973186863251e-5,8.624942296607528e-5,0,111220.34936523436,117118.16857910155,625299.224609375
7610,"Helpers--Installation, Maintenance, and Repair Workers",8,"Installation, maintenance, and repair occupations",-2.901755594,0,2.921215862840562e-4,1.5113036459976335e-5,1.1088772891958895e-4,0,159884.28417968753,28320.299926757816,803924.3455505371
7640,"Other Installation, Maintenance, and Repair Workers",8,"Installation, maintenance, and repair occupations",-1.076241317,6.580513685927748e-4,0.0019541353361100192,6.361925656093816e-4,0.0013919662860283019,177158.33517456055,1069539.3427734375,1192160.4448547363,10091608.841003418
7700,First-Line Supervisors of Production and Operating Workers,9,Production occupations,1.095805726,0.0013818007974145622,0.0042466952862262935,0.0029580600677401466,0.005021638544862656,372003.6770629883,2324305.5900268555,5543105.023376465,36406350.099365234
7720,"Electrical, Electronics, and Electromechanical Assemblers",9,Production occupations,-1.648417965,2.8962027666501006e-4,9.747469716990619e-4,2.348424576430456e-4,7.310296471385131e-4,77970.57873535158,533499.5054931641,440070.9846496582,5299887.881011963
7730,Engine and Other Machine Assemblers,9,Production occupations,-2.121958013,6.490705204093282e-5,1.3973504045002093e-4,1.6298294915008252e-5,7.518075184260218e-5,17474.05419921875,76479.92468261719,30541.35424804687,545052.5257568359
7740,Structural Metal Fabricators and Fitters,9,Production occupations,-2.82326971,0,2.466235974147979e-4,2.5688438903317653e-5,1.3298565079777316e-4,0,134982.2785644531,48137.533203125,964131.9497375487
7750,Other Assemblers and Fabricators,9,Production occupations,-2.678054741,0.0018958807677670834,0.010605183416096333,0.0019823109310559248,0.006225886643699768,510402.525604248,5804439.79045105,3714649.9490203857,45137021.87135315
7800,Bakers,9,Production occupations,-1.485658264,0.0017313348891720508,0.002899109875513148,8.762734182684705e-4,0.0015859518720605886,466104.04785156244,1586743.7702941895,1642047.6513061523,11497983.890945435
7810,"Butchers and Other Meat, Poultry, and Fish Processing Workers",9,Production occupations,-2.261691947,3.1645446656447274e-4,0.0032124858377640705,4.4010423541276076e-4,0.0015754323774653872,85194.78741455075,1758261.0211791992,824710.7706604004,11421718.664031982
7830,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",9,Production occupations,-2.274213996,0,1.0088947088670989e-4,3.542742394548558e-5,6.909137113488711e-5,0,55218.92797851562,66387.40496826172,500905.1575317382
7840,Food Batchmakers,9,Production occupations,-1.49026231,4.641570538199933e-4,8.03672790061886e-4,1.8651497363594702e-4,5.754004335818161e-4,124958.77197265626,439867.01013183594,349510.1734313964,4171592.488220215
7850,Food Cooking Machine Operators and Tenders,9,Production occupations,-2.228567467,0,2.325039706468052e-4,1.61673630003656e-5,8.332157180178258e-5,0,127254.31005859374,30296.00109863282,604072.6123046876
7905,Computer Numerically Controlled Tool Operators and Programmers,9,Production occupations,0.249013479,2.2039748244997374e-4,7.771587348509836e-4,2.484052455583668e-4,5.47515674116396e-4,59334.65521240234,425355.3104248047,465486.2757873535,3969430.9215393066
7925,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",9,Production occupations,-2.221281007,7.324671063043528e-5,2.1858894375293412e-4,3.8312852821983736e-5,1.6585621660073925e-4,19719.228515625,119638.3233642578,71794.406494140625,1202440.0867919922
7950,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",9,Production occupations,-2.592410597,0,6.121631930480546e-4,6.299340481430489e-5,3.806637219516289e-4,0,335049.78240966797,118043.26168823244,2759771.8568725586
8000,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",9,Production occupations,-2.113073035,6.0630736104996235e-06,3.303331372240829e-4,3.821468973062245e-5,2.3563624698590572e-4,1632.27990722656,180798.2691650391,71610.45880126953,1708337.9512939455
8025,"Other Machine Tool Setters, Operators, and Tenders, Metal and Plastic",9,Production occupations,-2.129510951,0,1.0066074559943445e-4,1.9920821399805373e-6,4.698577121706149e-5,0,55093.74182128906,3732.96020507812,340641.8883666992
8030,Machinists,9,Production occupations,-1.358435414,1.500660934607715e-4,0.0025897629639799126,4.478901189898268e-4,0.0019593929006816143,40400.279602050796,1417431.703552246,839300.7280578613,14205391.982543945
8040,"Metal Furnace Operators, Tenders, Pourers, and Casters",9,Production occupations,-2.624219611,0,2.2900276097428542e-4,1.935421764690791e-5,1.091209703504777e-4,0,125338.02441406251,36267.84399414062,791115.5321655273
8100,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",9,Production occupations,-2.671242281,7.022906889721414e-5,3.6545816667653665e-4,8.809372827404736e-5,1.9204151322902064e-4,18906.82934570311,200022.93606567383,165078.72610473627,1392280.7270507812
8130,Tool and Die Makers,9,Production occupations,-1.65472531,9.067982996918492e-5,1.7579374496991138e-4,4.5092205476537594e-5,2.3923551678914703e-4,24412.51318359375,96215.61157226561,84498.22686767578,1734432.2779541016
8140,"Welding, Soldering, and Brazing Workers",9,Production occupations,-2.513660082,3.9507532171237413e-4,0.007204185531702494,5.799764302273718e-4,0.0037099146982363393,106360.82470703124,3943002.1638793945,1086817.0997924805,26896490.485351562
8225,Other Metal Workers and Plastic Workers,9,Production occupations,-1.748763067,3.4410117890017167e-4,0.0032050450833926714,6.31704781949356e-4,0.0021905056832490196,92637.74060058594,1754188.5399169922,1183750.7927246094,15880935.293640137
8250,Prepress Technicians and Workers,9,Production occupations,-0.182457805,2.343344713964537e-5,3.154196494287357e-5,8.560634931796288e-5,1.0547786470900064e-4,6308.67236328125,17263.58038330078,160417.62982177734,764703.4002990723
8255,Printing Press Operators,9,Production occupations,-1.239983811,5.647027471051272e-4,8.717144011305003e-4,5.137509402294423e-4,9.066046832890105e-4,152027.33908081055,477107.61401367193,962717.2377624513,6572788.385040283
8256,Print Binding and Finishing Workers,9,Production occupations,-2.546304624,0,1.8096108194805004e-5,4.7494275065904634e-5,6.31916953633578e-5,0,9904.38037109375,88999.4620361328,458133.13009643555
8300,Laundry and Dry-Cleaning Workers,9,Production occupations,-2.714294206,4.9660163552122314e-5,0.0010205624049046305,2.4047693490362445e-4,7.907548359457482e-4,13369.33911132812,558575.255065918,450629.4244689941,5732889.203994751
8310,"Pressers, Textile, Garment, and Related Materials",9,Production occupations,-3.105278102,1.553915860688071e-6,1.0352675413096134e-4,1.653410180588263e-5,1.5228930334263124e-4,418.339904785156,56662.36853027344,30983.232482910145,1104081.3958129883
8320,Sewing Machine Operators,9,Production occupations,-2.664451582,3.195696712506134e-5,7.134486675258471e-4,2.2354494701053325e-4,7.305095063507261e-4,8603.34521484375,390485.45147705084,418900.59375,5296116.915130615
8335,Shoe and Leather Workers,9,Production occupations,-2.608586794,4.816891437786536e-5,4.8163898543237916e-5,2.747846916691443e-5,6.746600570963755e-5,12967.8701171875,26361.114013671864,51491.86865234375,489121.4295349121
8350,"Tailors, Dressmakers, and Sewers",9,Production occupations,-2.319173173,3.654819419561625e-5,1.293579588929072e-4,3.559764980005486e-4,3.830918442965273e-4,9839.37963867188,70800.32983398439,667063.9098205568,2777375.487915039
8365,"Textile Machine Setters, Operators, and Tenders",9,Production occupations,-2.222535068,0,1.3859561616682138e-4,1.9042437813731844e-5,1.2163931356558294e-4,0,75856.2938232422,35683.600158691384,881872.2008666992
8450,Upholsterers,9,Production occupations,-2.299048548,8.573593844817156e-6,4.064673043285841e-5,1.4040690807586211e-5,1.2528040867978033e-4,2308.15356445312,22246.80990600586,26310.83276367187,908269.7566223143
8465,"Other Textile, Apparel, and Furnishings Workers",9,Production occupations,-1.958306807,0,2.6805441223888827e-5,6.070597610960957e-5,9.039756291138162e-5,0,14671.18139648438,113756.85192871094,655372.801940918
8500,Cabinetmakers and Bench Carpenters,9,Production occupations,-1.992669871,5.2432459969739545e-5,4.054757613341294e-4,1.343286982367695e-4,3.461951981506378e-4,14115.68725585937,221925.40673828128,251718.37789916992,2509878.692779541
8510,Furniture Finishers,9,Production occupations,-2.626064432,2.0270812759044643e-6,2.697451895298318e-5,1.011108746670588e-4,1.0715998761022328e-4,545.723876953125,14763.72119140625,189471.54028320315,776898.6140136719
8530,"Sawing Machine Setters, Operators, and Tenders, Wood",9,Production occupations,-2.583876219,0,4.1970998258792464e-4,3.851113901006358e-5,1.33683080729692e-4,0,229716.09521484375,72165.9747314453,969188.2432250977
8540,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",9,Production occupations,-2.188517809,1.2689843874226595e-4,2.1364509236223526e-4,2.9875626007543713e-5,1.0412612950404559e-4,34163.16296386718,116932.44958496091,55983.89782714843,754903.4625549316
8555,Other Woodworkers,9,Production occupations,-1.571427352,2.1282225459747748e-5,2.1344823327312177e-4,1.232341142620136e-4,2.02808772402489e-4,5729.52783203125,116824.70446777341,230928.25100708008,1470342.2210388181
8600,"Power Plant Operators, Distributors, and Dispatchers",9,Production occupations,-1.458350035,2.6473177047417826e-4,2.889093901175206e-4,2.3109912574795298e-4,2.712750942586498e-4,71270.18035888672,158126.18170166019,433056.3597412109,1966715.8371887207
8610,Stationary Engineers and Boiler Operators,9,Production occupations,-1.672028844,3.5865628101988315e-4,3.776340930233892e-4,3.899689949592752e-4,5.972601390636492e-4,96556.21533203126,206687.07647705078,730762.4069213867,4330073.0486450195
8620,Water and Wastewater Treatment Plant and System Operators,9,Production occupations,-1.870595352,2.9577463801266956e-4,9.606852116871671e-4,3.2947496035624473e-4,6.61094254822649e-4,79627.43481445311,525803.2086791992,617402.7119140625,4792863.6588897705
8630,Miscellaneous Plant and System Operators,9,Production occupations,-1.501774998,9.492465442891725e-5,2.1929853667705754e-4,1.331058880874332e-4,2.686228069491443e-4,25555.29028320313,120026.69848632811,249426.9555053711,1947487.033782959
8640,"Chemical Processing Machine Setters, Operators, and Tenders",9,Production occupations,-1.692886003,4.324851459487207e-4,4.2215103011858043e-4,3.6084557522237184e-4,3.486311901630985e-4,116432.16943359375,231052.1318359375,676188.0674743652,2527539.3780822754
8650,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",9,Production occupations,-2.037195467,7.809906378200328e-5,5.810952285748755e-4,8.735092897707172e-5,5.187218920892233e-4,21025.562408447266,318045.6324462891,163686.79544067383,3760679.037109375
8710,Cutting Workers,9,Production occupations,-2.261946246,1.1052449302777838e-4,4.3848967824220456e-4,7.100272921381343e-5,3.305732661170359e-4,29755.025390625,239994.61737060547,133051.92456054688,2396621.332305908
8720,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",9,Production occupations,-2.319649826,0,3.49966442609085e-5,1.7159946570876246e-5,9.137720763160436e-5,0,19154.3989868164,32156.00219726563,662475.1228942871
8730,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",9,Production occupations,-1.802500683,0,2.180284132970699e-4,3.430858793403732e-5,8.312091392650697e-5,0,119331.53326416017,64290.81958007813,602617.863861084
8740,"Inspectors, Testers, Sorters, Samplers, and Weighers",9,Production occupations,0.211718404,0.003667055614306655,0.007163248860618024,0.00338847127371561,0.004963258081188674,987232.1502990723,3920596.6633605957,6349652.038421631,35983097.8918457
8750,Jewelers and Precious Stone and Metal Workers,9,Production occupations,-1.505393282,1.490813525241503e-4,2.114917385434218e-4,2.6652221034463287e-4,3.106524533494288e-4,40135.17102050781,115753.87377929688,499435.6332092285,2252197.5396728516
8760,Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,9,Production occupations,-2.276513968,4.6719835213495617e-4,8.045796651118003e-4,4.110362124215965e-4,5.053513493578869e-4,125777.53988647461,440363.361907959,770240.2391052246,3663744.0117492676
8800,Packaging and Filling Machine Operators and Tenders,9,Production occupations,-2.813522243,3.742927774527188e-4,0.0033695110190721336,4.5084018711738505e-4,0.0017780922481246398,100765.8193359375,1844204.2033691406,844828.8569946289,12890981.363128662
8810,Painting Workers,9,Production occupations,-3.355755665,2.64150868770417e-4,0.0017437150286427777,2.1016753364703008e-4,0.0010579237967923757,71113.7919921875,954371.8857421875,393832.6757507324,7669836.006790161
8830,Photographic Process Workers and Processing Machine Operators,9,Production occupations,-1.103890196,3.937160944262921e-4,1.269361711008802e-4,2.875486506504968e-4,1.6336890933431588e-4,105994.8981933594,69474.83447265624,538837.0531311035,1184407.371307373
8850,Adhesive Bonding Machine Operators and Tenders,9,Production occupations,-2.418504181,0,7.262568958714698e-5,1.4336892448089384e-5,5.135167531495599e-5,0,39749.56640625,26865.8846435547,372294.2328491211
8910,Etchers and Engravers,9,Production occupations,-2.214915308,0,3.154766464700458e-5,3.326921400730448e-5,3.3094647055586905e-5,0,17266.69995117187,62343.13809204101,239932.7025146484
8920,"Molders, Shapers, and Casters, Except Metal and Plastic",9,Production occupations,-2.536677075,2.1604146544734295e-4,2.3247311645809306e-4,1.2394499153840798e-4,1.9449438676303406e-4,58161.94323730468,127237.42291259764,232260.36303710938,1410063.8016052246
8930,"Paper Goods Machine Setters, Operators, and Tenders",9,Production occupations,-2.615915661,9.52967183396923e-5,1.6831230960288928e-4,1.9135056958804554e-5,9.193577954542274e-5,25655.4560546875,92120.86474609376,35857.15905761719,666524.7103881836
8940,Tire Builders,9,Production occupations,-3.217741725,0,7.253247409370154e-5,0,6.803206842135275e-5,0,39698.54760742187,0,493225.3245239258
8950,Helpers--Production Workers,9,Production occupations,-2.80751074,2.9902513901674084e-4,7.867488572294325e-4,1.737088700283e-4,4.4513744190742343e-4,80502.52355957031,430604.1859741211,325512.83206176764,3227199.5301208496
8990,Other Production Workers,9,Production occupations,-1.540674831,0.0026847211735056267,0.013489309485745405,0.003035155130729889,0.008344409254067322,722771.4373168945,7382982.608856201,5687573.364501953,60496087.474624634
9005,Supervisors of Transportation and Material Moving Workers,10,Transportation and material moving occupations,-1.684471669,8.954276758429956e-4,0.0022760101502076525,0.0012612282503029256,0.0020549161586958828,241063.97143554685,1245708.1939086914,2363414.024658203,14897925.533660889
9030,Aircraft Pilots and Flight Engineers,10,Transportation and material moving occupations,-0.85018196,0.002398110512446148,4.042140409223028e-4,0.0032536858614476685,0.0013264126218697995,645611.0969848633,221234.84063720703,6097077.824676514,9616351.686126709
9040,Air Traffic Controllers and Airfield Operations Specialists,10,Transportation and material moving occupations,0.065402769,2.8122340476672295e-4,1.7365321986240325e-4,2.4869762946176655e-4,2.4023320792696825e-4,75710.00164794922,95044.0571899414,466034.173614502,1741665.4335327148
9050,Flight Attendants,10,Transportation and material moving occupations,-0.889848946,0.00104838816411272,9.036928334265359e-4,0.0012664866097304242,7.900713038515263e-4,282243.47009277344,494610.0821533203,2373267.6577453613,5727933.6683654785
9110,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",10,Transportation and material moving occupations,-2.546519005,5.76385461880266e-5,3.322019463253068e-4,2.8904203205454026e-5,1.1284888930840562e-4,15517.251953124989,181821.10766601562,54163.54986572265,818142.5516357422
9121,"Bus Drivers, School",10,Transportation and material moving occupations,-1.087647347,2.351322424620257e-4,4.8412990796693306e-4,5.642060611560995e-4,0.0013915703535389427,63301.496826171875,264974.47439575195,1057265.0251159668,10088738.372192383
9122,"Bus Drivers, Transit and Intercity",10,Transportation and material moving occupations,-1.243979956,1.902272092928522e-4,6.774775518383774e-4,7.626734229806201e-4,0.0017628831315099883,51212.31762695313,370797.7037963868,1429172.763671875,12780716.870925903
9130,Driver/Sales Workers and Truck Drivers,10,Transportation and material moving occupations,-1.163420114,0.004037255367147093,0.026675577382771543,0.008047420333356212,0.023246429354005838,1086896.0595703125,14600104.186676025,15080050.7946167,168534162.3179779
9141,Shuttle Drivers and Chauffeurs,10,Transportation and material moving occupations,-1.269427426,5.598302642475701e-5,0.00017333687184178449,3.0798696756540936e-4,5.135492854745083e-4,15071.55859375,94870.91326904297,577136.3893737793,3723178.1844177246
9142,Taxi Drivers,10,Transportation and material moving occupations,-0.884150618,8.589196342770811e-4,0.0024185974060301012,0.0026277887000708167,0.0032560088742055195,231235.40155029297,1323749.1960144043,4924209.9248046875,23605721.10914612
9210,Locomotive Engineers and Operators,10,Transportation and material moving occupations,-1.175510104,0,1.3869584569424633e-4,2.0066463780673153e-4,2.6991456349881505e-4,0,75911.15155029295,376025.2112426758,1956852.132598877
9240,Railroad Conductors and Yardmasters,10,Transportation and material moving occupations,-0.746585943,5.68045474102091e-4,0.00025377796571323167,2.1438248505640508e-4,3.2063459830319755e-4,152927.2565917969,138898.01470947269,401731.06787109375,2324567.038330078
9265,Other Rail Transportation Workers,10,Transportation and material moving occupations,-1.735680236,1.5553522750097216e-5,9.909608710069139e-5,7.061800544721314e-5,1.4191789763999695e-4,4187.26611328125,54237.37133789062,132330.99118041992,1028889.7977600098
9300,Sailors and Marine Oilers,10,Transportation and material moving occupations,-2.713533862,1.07693859480266e-4,2.176005147366476e-4,9.941909616995268e-5,1.4456947529815507e-4,28992.97192382812,119097.33538818358,186301.31869506836,1048113.4562683105
9310,Ship and Boat Captains and Operators,10,Transportation and material moving occupations,-1.025053156,2.1306366177820113e-4,3.0177911473676887e-4,3.012624270195938e-4,2.909746948970472e-4,57360.26913452149,165170.05249023435,564535.2813415527,2109535.8652038574
9350,Parking Attendants,10,Transportation and material moving occupations,-1.730586651,2.4100268628741016e-4,0.001003098690207632,1.7051202787506507e-4,4.1463868955462883e-4,64881.91760253907,549016.9969482422,319522.2735900879,3006086.7905578613
9365,Transportation Service Attendants,10,Transportation and material moving occupations,-2.603218463,1.2328816263102628e-4,0.0017792164794428556,1.5555416193127917e-4,5.439350956123346e-4,33191.216796875,973802.575958252,291492.7474975586,3943472.104827881
9410,Transportation Inspectors,10,Transportation and material moving occupations,-0.416318553,9.475167462304703e-5,1.4338823598779456e-4,1.7903743279844286e-4,2.5894172296918685e-4,25508.72125244141,78479.39538574217,335498.01910400396,1877300.195449829
9415,Passenger Attendants,10,Transportation and material moving occupations,-0.007757439,0,2.3498406267295457e-4,1.0870934978286557e-4,1.90140009119943e-4,0,128611.71655273438,203710.31320190427,1378495.0227050781
9430,Other Transportation Workers,10,Transportation and material moving occupations,-0.116249308,2.1292595923163275e-4,3.268601700310394e-4,2.1603850715193627e-4,2.9063450850378884e-4,57323.19732666016,178897.44122314453,404834.2855834961,2107069.5497131348
9510,Crane and Tower Operators,10,Transportation and material moving occupations,-2.407356766,6.302358499151787e-5,2.61749014709072e-4,1.1515341967241447e-4,3.7787076765038785e-4,16966.99365234375,143260.73736572269,215785.8476257324,2739523.2326049805
9570,"Conveyor, Dredge, and Hoist and Winch Operators",10,Transportation and material moving occupations,-2.202213689,0,2.1913799160945647e-4,4.319513172672713e-5,2.1878173178624117e-4,0,119938.82879638669,80943.30276489256,1586144.4927978516
9600,Industrial Truck and Tractor Operators,10,Transportation and material moving occupations,-3.040559211,6.779737121298745e-4,0.0074593242763791945,7.56893519110436e-4,0.004065048628233076,182521.76025390625,4082644.961517334,1418341.8091125488,29471174.041748047
9610,Cleaners of Vehicles and Equipment,10,Transportation and material moving occupations,-3.009416167,5.526545623948031e-4,0.0049005357656938305,4.7655323757893325e-4,0.0024883959341163546,148783.76806640625,2682166.227294922,893012.509765625,18040608.210632324
9620,"Laborers and Freight, Stock, and Material Movers, Hand",10,Transportation and material moving occupations,-2.801310061,0.005116429708149247,0.03137972550649108,0.00396997295881207,0.014324806079097462,1377427.678741455,17174783.329711914,7439327.311386108,103853334.03868103
9630,Machine Feeders and Offbearers,10,Transportation and material moving occupations,-2.353089479,5.3247946464317225e-5,3.8524445036515074e-4,7.019207867182152e-5,1.7479409625738624e-4,14335.22973632813,210852.38500976562,131532.8475341797,1267238.7721252441
9640,"Packers and Packagers, Hand",10,Transportation and material moving occupations,-2.306510453,0.0016883424396997428,0.009624501618661064,0.0012036052430025308,0.00426352553527848,454529.7678833008,5267692.030090332,2255434.3440856934,30910110.69558716
9645,Stockers and Order Fillers,10,Transportation and material moving occupations,-1.515901734,0.004996073162678915,0.024408023790277494,0.0038617599860696116,0.010943841898643763,1345025.7018737793,13359024.44454956,7236547.158493042,79341700.13127136
9650,Pumping Station Operators,10,Transportation and material moving occupations,-2.098567234,0,1.6354149655038887e-4,3.1420769665871313e-5,1.1477697415990372e-4,0,89509.69848632814,58879.340576171875,832120.9635620117
9720,Refuse and Recyclable Material Collectors,10,Transportation and material moving occupations,-2.103401409,5.056477774391377e-4,8.110690179132688e-4,2.2861772730642025e-4,7.449878195223843e-4,136128.76245117185,443915.12109375,428406.470336914,5401083.159408569
9760,Other Material Moving Workers,10,Transportation and material moving occupations,-2.139376626,3.466894583960971e-5,8.822071631738604e-4,1.2260748169707356e-4,4.1861068760611845e-4,9333.45483398437,482850.52322387695,229754.0050354004,3034883.357727051
